time_ms,src,dst,direction,distance_km,delay_ms,jitter_ms,loss_pct,bw_mbps,max_queue_pkt,type,status,lifetime_ms
0,SAT_63188,SAT_63578,BIDIR,212.378,0.708,0.071,0.0,100,11,SAT-SAT,UP,60000
0,SAT_63188,SAT_56547,BIDIR,229.229,0.764,0.076,0.0,100,12,SAT-SAT,UP,60000
0,SAT_63188,SAT_56555,BIDIR,236.833,0.789,0.079,0.0,100,13,SAT-SAT,UP,60000
0,SAT_63188,SAT_60444,BIDIR,238.283,0.794,0.079,0.0,100,13,SAT-SAT,UP,60000
0,SAT_63188,SAT_57924,BIDIR,269.648,0.899,0.09,0.0,100,14,SAT-SAT,UP,60000
0,SAT_63188,SAT_47739,BIDIR,348.34,1.161,0.116,0.0,100,19,SAT-SAT,UP,60000
0,SAT_63188,SAT_67334,BIDIR,359.76,1.199,0.12,0.0,100,19,SAT-SAT,UP,60000
0,SAT_63188,SAT_56770,BIDIR,365.532,1.218,0.122,0.0,100,20,SAT-SAT,UP,60000
0,SAT_63188,SAT_57919,BIDIR,378.227,1.261,0.126,0.0,100,21,SAT-SAT,UP,60000
0,SAT_63188,SAT_49451,BIDIR,385.965,1.287,0.129,0.0,100,21,SAT-SAT,UP,60000
0,SAT_63188,SAT_56544,BIDIR,388.535,1.295,0.13,0.0,100,21,SAT-SAT,UP,60000
0,SAT_63188,UAV_50,BIDIR,408.977,1.363,0.136,0.0,20,10,SAT-UAV,UP,60000
0,SAT_63188,UAV_38,BIDIR,409.131,1.364,0.136,0.0,20,10,SAT-UAV,UP,60000
0,SAT_63188,UAV_34,BIDIR,409.213,1.364,0.136,0.0,20,10,SAT-UAV,UP,60000
0,SAT_63188,UAV_47,BIDIR,409.298,1.364,0.136,0.0,20,10,SAT-UAV,UP,60000
0,SAT_63188,UAV_41,BIDIR,409.337,1.364,0.136,0.0,20,10,SAT-UAV,UP,60000
0,SAT_63188,UAV_29,BIDIR,409.359,1.365,0.136,0.0,20,10,SAT-UAV,UP,60000
0,SAT_63188,UAV_30,BIDIR,409.473,1.365,0.136,0.0,20,10,SAT-UAV,UP,60000
0,SAT_63188,UAV_44,BIDIR,409.5,1.365,0.136,0.0,20,10,SAT-UAV,UP,60000
0,SAT_63578,SAT_56555,BIDIR,64.028,0.213,0.021,0.0,100,10,SAT-SAT,UP,60000
0,SAT_63578,SAT_56547,BIDIR,133.967,0.447,0.045,0.0,100,10,SAT-SAT,UP,60000
0,SAT_63578,SAT_57919,BIDIR,223.741,0.746,0.075,0.0,100,12,SAT-SAT,UP,60000
0,SAT_63578,SAT_51809,BIDIR,247.521,0.825,0.083,0.0,100,13,SAT-SAT,UP,60000
0,SAT_63578,SAT_56544,BIDIR,250.484,0.835,0.083,0.0,100,13,SAT-SAT,UP,60000
0,SAT_63578,SAT_56770,BIDIR,253.277,0.844,0.084,0.0,100,14,SAT-SAT,UP,60000
0,SAT_63578,SAT_57924,BIDIR,292.735,0.976,0.098,0.0,100,16,SAT-SAT,UP,60000
0,SAT_63578,SAT_67311,BIDIR,297.788,0.993,0.099,0.0,100,16,SAT-SAT,UP,60000
0,SAT_63578,SAT_60444,BIDIR,369.975,1.233,0.123,0.0,100,20,SAT-SAT,UP,60000
0,SAT_63578,SAT_67334,BIDIR,372.65,1.242,0.124,0.0,100,20,SAT-SAT,UP,60000
0,SAT_63578,SAT_57663,BIDIR,414.421,1.381,0.138,0.0,100,23,SAT-SAT,UP,60000
0,SAT_63578,SAT_47739,BIDIR,489.693,1.632,0.163,0.0,100,27,SAT-SAT,UP,60000
0,SAT_63578,UAV_47,BIDIR,506.693,1.689,0.169,0.0,20,10,SAT-UAV,UP,60000
0,SAT_63578,UAV_44,BIDIR,506.698,1.689,0.169,0.0,20,10,SAT-UAV,UP,60000
0,SAT_63578,UAV_41,BIDIR,506.747,1.689,0.169,0.0,20,10,SAT-UAV,UP,60000
0,SAT_63578,UAV_50,BIDIR,506.904,1.69,0.169,0.0,20,10,SAT-UAV,UP,60000
0,SAT_63578,UAV_29,BIDIR,506.909,1.69,0.169,0.0,20,10,SAT-UAV,UP,60000
0,SAT_63578,UAV_28,BIDIR,506.929,1.69,0.169,0.0,20,10,SAT-UAV,UP,60000
0,SAT_57919,SAT_67311,BIDIR,108.616,0.362,0.036,0.0,100,10,SAT-SAT,UP,60000
0,SAT_57919,SAT_56770,BIDIR,139.662,0.466,0.047,0.0,100,10,SAT-SAT,UP,60000
0,SAT_57919,SAT_56547,BIDIR,224.197,0.747,0.075,0.0,100,12,SAT-SAT,UP,60000
0,SAT_57919,SAT_51809,BIDIR,230.611,0.769,0.077,0.0,100,12,SAT-SAT,UP,60000
0,SAT_57919,SAT_56555,BIDIR,252.687,0.842,0.084,0.0,100,14,SAT-SAT,UP,60000
0,SAT_57919,SAT_57663,BIDIR,258.563,0.862,0.086,0.0,100,14,SAT-SAT,UP,60000
0,SAT_57919,SAT_57924,BIDIR,346.858,1.156,0.116,0.0,100,19,SAT-SAT,UP,60000
0,SAT_57919,SAT_59757,BIDIR,365.38,1.218,0.122,0.0,100,20,SAT-SAT,UP,60000
0,SAT_57919,SAT_55452,BIDIR,390.584,1.302,0.13,0.0,100,21,SAT-SAT,UP,60000
0,SAT_57919,SAT_56544,BIDIR,418.143,1.394,0.139,0.0,100,23,SAT-SAT,UP,60000
0,SAT_57919,SAT_64921,BIDIR,445.236,1.484,0.148,0.0,100,24,SAT-SAT,UP,60000
0,SAT_57919,SAT_60444,BIDIR,485.426,1.618,0.162,0.0,100,26,SAT-SAT,UP,60000
0,SAT_57919,SAT_59944,BIDIR,533.564,1.779,0.178,0.0,100,29,SAT-SAT,UP,60000
0,SAT_57919,SAT_59801,BIDIR,535.315,1.784,0.178,0.0,100,29,SAT-SAT,UP,60000
0,SAT_57919,UAV_49,BIDIR,535.415,1.785,0.178,0.0,20,10,SAT-UAV,UP,60000
0,SAT_57919,GS_01,BIDIR,535.415,1.785,0.178,0.0,20,10,SAT-GS,UP,60000
0,SAT_57919,UAV_40,BIDIR,535.488,1.785,0.178,0.0,20,10,SAT-UAV,UP,60000
0,SAT_67311,SAT_57663,BIDIR,153.177,0.511,0.051,0.0,100,10,SAT-SAT,UP,60000
0,SAT_67311,SAT_51809,BIDIR,214.035,0.713,0.071,0.0,100,11,SAT-SAT,UP,60000
0,SAT_67311,SAT_56770,BIDIR,240.75,0.802,0.08,0.0,100,13,SAT-SAT,UP,60000
0,SAT_67311,SAT_55452,BIDIR,292.542,0.975,0.098,0.0,100,16,SAT-SAT,UP,60000
0,SAT_67311,SAT_59757,BIDIR,313.027,1.043,0.104,0.0,100,17,SAT-SAT,UP,60000
0,SAT_67311,SAT_56547,BIDIR,327.585,1.092,0.109,0.0,100,18,SAT-SAT,UP,60000
0,SAT_67311,SAT_56555,BIDIR,333.544,1.112,0.111,0.0,100,18,SAT-SAT,UP,60000
0,SAT_67311,SAT_64921,BIDIR,409.598,1.365,0.137,0.0,100,22,SAT-SAT,UP,60000
0,SAT_67311,SAT_59801,BIDIR,431.184,1.437,0.144,0.0,100,23,SAT-SAT,UP,60000
0,SAT_67311,SAT_56544,BIDIR,452.506,1.508,0.151,0.0,100,25,SAT-SAT,UP,60000
0,SAT_67311,SAT_57924,BIDIR,453.796,1.513,0.151,0.0,100,25,SAT-SAT,UP,60000
0,SAT_67311,SAT_63188,BIDIR,456.126,1.52,0.152,0.0,100,25,SAT-SAT,UP,60000
0,SAT_67311,SAT_62448,BIDIR,487.602,1.625,0.163,0.0,100,27,SAT-SAT,UP,60000
0,SAT_67311,UAV_49,BIDIR,543.743,1.812,0.181,0.0,20,10,SAT-UAV,UP,60000
0,SAT_67311,GS_01,BIDIR,543.743,1.812,0.181,0.0,20,10,SAT-GS,UP,60000
0,SAT_67311,UAV_40,BIDIR,543.866,1.813,0.181,0.0,20,10,SAT-UAV,UP,60000
0,SAT_67311,UAV_46,BIDIR,543.897,1.813,0.181,0.0,20,10,SAT-UAV,UP,60000
0,SAT_56547,SAT_56555,BIDIR,122.391,0.408,0.041,0.0,100,10,SAT-SAT,UP,60000
0,SAT_56547,SAT_57924,BIDIR,169.471,0.565,0.056,0.0,100,10,SAT-SAT,UP,60000
0,SAT_56547,SAT_56770,BIDIR,172.351,0.575,0.057,0.0,100,10,SAT-SAT,UP,60000
0,SAT_56547,SAT_60444,BIDIR,288.941,0.963,0.096,0.0,100,16,SAT-SAT,UP,60000
0,SAT_56547,SAT_51809,BIDIR,334.306,1.114,0.111,0.0,100,18,SAT-SAT,UP,60000
0,SAT_56547,SAT_56544,BIDIR,356.813,1.189,0.119,0.0,100,19,SAT-SAT,UP,60000
0,SAT_56547,SAT_49451,BIDIR,420.21,1.401,0.14,0.0,100,23,SAT-SAT,UP,60000
0,SAT_56547,SAT_67334,BIDIR,440.998,1.47,0.147,0.0,100,24,SAT-SAT,UP,60000
0,SAT_56547,SAT_64905,BIDIR,444.817,1.483,0.148,0.0,100,24,SAT-SAT,UP,60000
0,SAT_56547,SAT_47739,BIDIR,465.221,1.551,0.155,0.0,100,25,SAT-SAT,UP,60000
0,SAT_56547,SAT_57663,BIDIR,468.412,1.561,0.156,0.0,100,26,SAT-SAT,UP,60000
0,SAT_56547,UAV_50,BIDIR,552.659,1.842,0.184,0.0,20,10,SAT-UAV,UP,60000
0,SAT_56547,UAV_38,BIDIR,552.712,1.842,0.184,0.0,20,10,SAT-UAV,UP,60000
0,SAT_56547,UAV_47,BIDIR,552.722,1.842,0.184,0.0,20,10,SAT-UAV,UP,60000
0,SAT_56547,UAV_34,BIDIR,552.723,1.842,0.184,0.0,20,10,SAT-UAV,UP,60000
0,SAT_59757,SAT_64921,BIDIR,166.375,0.555,0.055,0.0,100,10,SAT-SAT,UP,60000
0,SAT_59757,SAT_57663,BIDIR,340.849,1.136,0.114,0.0,100,18,SAT-SAT,UP,60000
0,SAT_59757,SAT_66326,BIDIR,391.922,1.306,0.131,0.0,100,21,SAT-SAT,UP,60000
0,SAT_59757,SAT_55452,BIDIR,399.329,1.331,0.133,0.0,100,22,SAT-SAT,UP,60000
0,SAT_59757,SAT_59801,BIDIR,408.15,1.36,0.136,0.0,100,22,SAT-SAT,UP,60000
0,SAT_59757,SAT_56770,BIDIR,421.97,1.407,0.141,0.0,100,23,SAT-SAT,UP,60000
0,SAT_59757,SAT_59944,BIDIR,482.329,1.608,0.161,0.0,100,26,SAT-SAT,UP,60000
0,SAT_59757,SAT_51809,BIDIR,521.825,1.739,0.174,0.0,100,28,SAT-SAT,UP,60000
0,SAT_59757,SAT_56547,BIDIR,556.602,1.855,0.186,0.0,100,30,SAT-SAT,UP,60000
0,SAT_59757,UAV_46,BIDIR,556.698,1.856,0.186,0.0,20,10,SAT-UAV,UP,60000
0,SAT_59757,UAV_43,BIDIR,556.741,1.856,0.186,0.0,20,10,SAT-UAV,UP,60000
0,SAT_59757,UAV_36,BIDIR,556.925,1.856,0.186,0.0,20,10,SAT-UAV,UP,60000
0,SAT_59757,UAV_32,BIDIR,556.978,1.857,0.186,0.0,20,10,SAT-UAV,UP,60000
0,SAT_59757,UAV_49,BIDIR,557.025,1.857,0.186,0.0,20,10,SAT-UAV,UP,60000
0,SAT_59757,GS_01,BIDIR,557.025,1.857,0.186,0.0,20,10,SAT-GS,UP,60000
0,SAT_59757,UAV_40,BIDIR,557.03,1.857,0.186,0.0,20,10,SAT-UAV,UP,60000
0,SAT_59757,UAV_26,BIDIR,557.148,1.857,0.186,0.0,20,10,SAT-UAV,UP,60000
0,SAT_56555,SAT_56544,BIDIR,234.535,0.782,0.078,0.0,100,13,SAT-SAT,UP,60000
0,SAT_56555,SAT_56770,BIDIR,260.672,0.869,0.087,0.0,100,14,SAT-SAT,UP,60000
0,SAT_56555,SAT_51809,BIDIR,264.242,0.881,0.088,0.0,100,14,SAT-SAT,UP,60000
0,SAT_56555,SAT_57924,BIDIR,280.887,0.936,0.094,0.0,100,15,SAT-SAT,UP,60000
0,SAT_56555,SAT_67334,BIDIR,351.816,1.173,0.117,0.0,100,19,SAT-SAT,UP,60000
0,SAT_56555,SAT_60444,BIDIR,362.232,1.207,0.121,0.0,100,20,SAT-SAT,UP,60000
0,SAT_56555,SAT_57663,BIDIR,449.254,1.498,0.15,0.0,100,24,SAT-SAT,UP,60000
0,SAT_56555,SAT_47739,BIDIR,468.841,1.563,0.156,0.0,100,26,SAT-SAT,UP,60000
0,SAT_56555,SAT_54088,BIDIR,489.196,1.631,0.163,0.0,100,27,SAT-SAT,UP,60000
0,SAT_56555,SAT_49451,BIDIR,495.366,1.651,0.165,0.0,100,27,SAT-SAT,UP,60000
0,SAT_56555,SAT_67514,BIDIR,524.143,1.747,0.175,0.0,100,29,SAT-SAT,UP,60000
0,SAT_56555,SAT_55372,BIDIR,542.733,1.809,0.181,0.0,100,30,SAT-SAT,UP,60000
0,SAT_56555,SAT_65756,BIDIR,549.499,1.832,0.183,0.0,100,30,SAT-SAT,UP,60000
0,SAT_56555,SAT_49453,BIDIR,557.759,1.859,0.186,0.0,100,30,SAT-SAT,UP,60000
0,SAT_60444,SAT_49451,BIDIR,152.933,0.51,0.051,0.0,100,10,SAT-SAT,UP,60000
0,SAT_60444,SAT_57924,BIDIR,174.71,0.582,0.058,0.0,100,10,SAT-SAT,UP,60000
0,SAT_60444,SAT_60936,BIDIR,271.589,0.905,0.091,0.0,100,15,SAT-SAT,UP,60000
0,SAT_60444,SAT_47739,BIDIR,280.543,0.935,0.094,0.0,100,15,SAT-SAT,UP,60000
0,SAT_60444,SAT_64905,BIDIR,300.796,1.003,0.1,0.0,100,16,SAT-SAT,UP,60000
0,SAT_60444,SAT_63284,BIDIR,383.9,1.28,0.128,0.0,100,21,SAT-SAT,UP,60000
0,SAT_60444,SAT_56770,BIDIR,399.819,1.333,0.133,0.0,100,22,SAT-SAT,UP,60000
0,SAT_60444,SAT_67500,BIDIR,458.688,1.529,0.153,0.0,100,25,SAT-SAT,UP,60000
0,SAT_60444,SAT_67334,BIDIR,485.388,1.618,0.162,0.0,100,26,SAT-SAT,UP,60000
0,SAT_60444,SAT_63699,BIDIR,513.906,1.713,0.171,0.0,100,28,SAT-SAT,UP,60000
0,SAT_60444,SAT_55372,BIDIR,548.017,1.827,0.183,0.0,100,30,SAT-SAT,UP,60000
0,SAT_60444,SAT_59944,BIDIR,551.805,1.839,0.184,0.0,100,30,SAT-SAT,UP,60000
0,SAT_60444,SAT_56544,BIDIR,554.877,1.85,0.185,0.0,100,30,SAT-SAT,UP,60000
0,SAT_60444,UAV_45,BIDIR,569.486,1.898,0.19,0.0,20,10,SAT-UAV,UP,60000
0,SAT_56770,SAT_57924,BIDIR,237.969,0.793,0.079,0.0,100,13,SAT-SAT,UP,60000
0,SAT_56770,SAT_51809,BIDIR,342.386,1.141,0.114,0.0,100,19,SAT-SAT,UP,60000
0,SAT_56770,SAT_57663,BIDIR,389.321,1.298,0.13,0.0,100,21,SAT-SAT,UP,60000
0,SAT_56770,SAT_64905,BIDIR,436.123,1.454,0.145,0.0,100,24,SAT-SAT,UP,60000
0,SAT_56770,SAT_59944,BIDIR,445.059,1.484,0.148,0.0,100,24,SAT-SAT,UP,60000
0,SAT_56770,SAT_64921,BIDIR,464.876,1.55,0.155,0.0,100,25,SAT-SAT,UP,60000
0,SAT_56770,SAT_56544,BIDIR,473.905,1.58,0.158,0.0,100,26,SAT-SAT,UP,60000
0,SAT_56770,SAT_55452,BIDIR,503.844,1.679,0.168,0.0,100,27,SAT-SAT,UP,60000
0,SAT_56770,SAT_49451,BIDIR,517.063,1.724,0.172,0.0,100,28,SAT-SAT,UP,60000
0,SAT_56770,SAT_54003,BIDIR,568.235,1.894,0.189,0.0,100,31,SAT-SAT,UP,60000
0,SAT_56770,UAV_36,BIDIR,581.664,1.939,0.194,0.0,20,10,SAT-UAV,UP,60000
0,SAT_57924,SAT_49451,BIDIR,279.531,0.932,0.093,0.0,100,15,SAT-SAT,UP,60000
0,SAT_57924,SAT_64905,BIDIR,292.737,0.976,0.098,0.0,100,16,SAT-SAT,UP,60000
0,SAT_57924,SAT_47739,BIDIR,420.881,1.403,0.14,0.0,100,23,SAT-SAT,UP,60000
0,SAT_57924,SAT_60936,BIDIR,436.684,1.456,0.146,0.0,100,24,SAT-SAT,UP,60000
0,SAT_57924,SAT_59944,BIDIR,462.263,1.541,0.154,0.0,100,25,SAT-SAT,UP,60000
0,SAT_57924,SAT_51809,BIDIR,500.436,1.668,0.167,0.0,100,27,SAT-SAT,UP,60000
0,SAT_57924,SAT_56544,BIDIR,508.34,1.694,0.169,0.0,100,28,SAT-SAT,UP,60000
0,SAT_57924,SAT_67334,BIDIR,526.072,1.754,0.175,0.0,100,29,SAT-SAT,UP,60000
0,SAT_57924,SAT_63284,BIDIR,541.456,1.805,0.18,0.0,100,30,SAT-SAT,UP,60000
0,SAT_57924,SAT_54003,BIDIR,568.952,1.897,0.19,0.0,100,31,SAT-SAT,UP,60000
0,SAT_57924,SAT_63699,BIDIR,581.302,1.938,0.194,0.0,100,32,SAT-SAT,UP,60000
0,SAT_57663,SAT_55452,BIDIR,160.873,0.536,0.054,0.0,100,10,SAT-SAT,UP,60000
0,SAT_57663,SAT_51809,BIDIR,238.705,0.796,0.08,0.0,100,13,SAT-SAT,UP,60000
0,SAT_57663,SAT_59801,BIDIR,300.838,1.003,0.1,0.0,100,16,SAT-SAT,UP,60000
0,SAT_57663,SAT_62448,BIDIR,374.487,1.248,0.125,0.0,100,20,SAT-SAT,UP,60000
0,SAT_57663,SAT_64921,BIDIR,441.864,1.473,0.147,0.0,100,24,SAT-SAT,UP,60000
0,SAT_57663,SAT_59533,BIDIR,444.103,1.48,0.148,0.0,100,24,SAT-SAT,UP,60000
0,SAT_57663,SAT_56544,BIDIR,504.628,1.682,0.168,0.0,100,28,SAT-SAT,UP,60000
0,SAT_57663,SAT_65752,BIDIR,548.035,1.827,0.183,0.0,100,30,SAT-SAT,UP,60000
0,SAT_57663,SAT_67514,BIDIR,565.951,1.887,0.189,0.0,100,31,SAT-SAT,UP,60000
0,SAT_57663,SAT_63188,BIDIR,582.117,1.94,0.194,0.0,100,32,SAT-SAT,UP,60000
0,SAT_57663,SAT_57924,BIDIR,604.767,2.016,0.202,0.0,100,33,SAT-SAT,UP,60000
0,SAT_57663,GS_01,BIDIR,616.161,2.054,0.205,0.0,20,10,SAT-GS,UP,60000
0,SAT_51809,SAT_56544,BIDIR,271.456,0.905,0.09,0.0,100,15,SAT-SAT,UP,60000
0,SAT_51809,SAT_55452,BIDIR,355.308,1.184,0.118,0.0,100,19,SAT-SAT,UP,60000
0,SAT_51809,SAT_62448,BIDIR,368.854,1.23,0.123,0.0,100,20,SAT-SAT,UP,60000
0,SAT_51809,SAT_67514,BIDIR,400.249,1.334,0.133,0.0,100,22,SAT-SAT,UP,60000
0,SAT_51809,SAT_65752,BIDIR,410.281,1.368,0.137,0.0,100,22,SAT-SAT,UP,60000
0,SAT_51809,SAT_59533,BIDIR,436.69,1.456,0.146,0.0,100,24,SAT-SAT,UP,60000
0,SAT_51809,SAT_63188,BIDIR,449.371,1.498,0.15,0.0,100,24,SAT-SAT,UP,60000
0,SAT_51809,SAT_67334,BIDIR,519.382,1.731,0.173,0.0,100,28,SAT-SAT,UP,60000
0,SAT_51809,SAT_59801,BIDIR,524.709,1.749,0.175,0.0,100,29,SAT-SAT,UP,60000
0,SAT_51809,SAT_62528,BIDIR,525.615,1.752,0.175,0.0,100,29,SAT-SAT,UP,60000
0,SAT_64905,SAT_59944,BIDIR,301.083,1.004,0.1,0.0,100,16,SAT-SAT,UP,60000
0,SAT_64905,SAT_49451,BIDIR,308.65,1.029,0.103,0.0,100,17,SAT-SAT,UP,60000
0,SAT_64905,SAT_63699,BIDIR,331.927,1.106,0.111,0.0,100,18,SAT-SAT,UP,60000
0,SAT_64905,SAT_54003,BIDIR,368.268,1.228,0.123,0.0,100,20,SAT-SAT,UP,60000
0,SAT_64905,SAT_60936,BIDIR,389.385,1.298,0.13,0.0,100,21,SAT-SAT,UP,60000
0,SAT_64905,SAT_57477,BIDIR,403.424,1.345,0.134,0.0,100,22,SAT-SAT,UP,60000
0,SAT_64905,SAT_66406,BIDIR,409.221,1.364,0.136,0.0,100,22,SAT-SAT,UP,60000
0,SAT_64905,SAT_63188,BIDIR,463.435,1.545,0.154,0.0,100,25,SAT-SAT,UP,60000
0,SAT_64905,SAT_57919,BIDIR,548.414,1.828,0.183,0.0,100,30,SAT-SAT,UP,60000
0,SAT_64905,SAT_63578,BIDIR,553.932,1.846,0.185,0.0,100,30,SAT-SAT,UP,60000
0,SAT_64905,SAT_56555,BIDIR,559.816,1.866,0.187,0.0,100,31,SAT-SAT,UP,60000
0,SAT_64905,SAT_47739,BIDIR,564.405,1.881,0.188,0.0,100,31,SAT-SAT,UP,60000
0,SAT_64905,SAT_63284,BIDIR,615.656,2.052,0.205,0.0,100,34,SAT-SAT,UP,60000
0,SAT_64905,UAV_48,BIDIR,626.645,2.089,0.209,0.0,20,10,SAT-UAV,UP,60000
0,SAT_64905,UAV_45,BIDIR,626.744,2.089,0.209,0.0,20,10,SAT-UAV,UP,60000
0,SAT_60936,SAT_49451,BIDIR,212.538,0.708,0.071,0.0,100,11,SAT-SAT,UP,60000
0,SAT_60936,SAT_63284,BIDIR,284.893,0.95,0.095,0.0,100,15,SAT-SAT,UP,60000
0,SAT_60936,SAT_47739,BIDIR,311.44,1.038,0.104,0.0,100,17,SAT-SAT,UP,60000
0,SAT_60936,SAT_63699,BIDIR,406.791,1.356,0.136,0.0,100,22,SAT-SAT,UP,60000
0,SAT_60936,SAT_63188,BIDIR,434.229,1.447,0.145,0.0,100,24,SAT-SAT,UP,60000
0,SAT_60936,SAT_67500,BIDIR,458.147,1.527,0.153,0.0,100,25,SAT-SAT,UP,60000
0,SAT_60936,SAT_56547,BIDIR,556.72,1.856,0.186,0.0,100,30,SAT-SAT,UP,60000
0,SAT_60936,SAT_56555,BIDIR,617.634,2.059,0.206,0.0,100,34,SAT-SAT,UP,60000
0,SAT_60936,SAT_63578,BIDIR,618.816,2.063,0.206,0.0,100,34,SAT-SAT,UP,60000
0,SAT_60936,SAT_55372,BIDIR,619.288,2.064,0.206,0.0,100,34,SAT-SAT,UP,60000
0,SAT_60936,SAT_67334,BIDIR,634.875,2.116,0.212,0.0,100,35,SAT-SAT,UP,60000
0,SAT_60936,UAV_45,BIDIR,654.06,2.18,0.218,0.0,20,10,SAT-UAV,UP,60000
0,SAT_60936,UAV_42,BIDIR,654.2,2.181,0.218,0.0,20,10,SAT-UAV,UP,60000
0,SAT_60936,UAV_30,BIDIR,654.23,2.181,0.218,0.0,20,10,SAT-UAV,UP,60000
0,SAT_60936,UAV_35,BIDIR,654.382,2.181,0.218,0.0,20,10,SAT-UAV,UP,60000
0,SAT_60936,UAV_48,BIDIR,654.416,2.181,0.218,0.0,20,10,SAT-UAV,UP,60000
0,SAT_56544,SAT_67334,BIDIR,270.148,0.9,0.09,0.0,100,15,SAT-SAT,UP,60000
0,SAT_56544,SAT_67514,BIDIR,313.186,1.044,0.104,0.0,100,17,SAT-SAT,UP,60000
0,SAT_56544,SAT_59074,BIDIR,336.648,1.122,0.112,0.0,100,18,SAT-SAT,UP,60000
0,SAT_56544,SAT_65752,BIDIR,371.259,1.238,0.124,0.0,100,20,SAT-SAT,UP,60000
0,SAT_56544,SAT_54088,BIDIR,387.086,1.29,0.129,0.0,100,21,SAT-SAT,UP,60000
0,SAT_56544,SAT_62528,BIDIR,404.153,1.347,0.135,0.0,100,22,SAT-SAT,UP,60000
0,SAT_56544,SAT_65756,BIDIR,455.429,1.518,0.152,0.0,100,25,SAT-SAT,UP,60000
0,SAT_56544,SAT_66405,BIDIR,459.732,1.532,0.153,0.0,100,25,SAT-SAT,UP,60000
0,SAT_56544,SAT_49453,BIDIR,485.74,1.619,0.162,0.0,100,26,SAT-SAT,UP,60000
0,SAT_56544,SAT_55372,BIDIR,495.729,1.652,0.165,0.0,100,27,SAT-SAT,UP,60000
0,SAT_59944,SAT_54003,BIDIR,141.867,0.473,0.047,0.0,100,10,SAT-SAT,UP,60000
0,SAT_59944,SAT_57477,BIDIR,389.111,1.297,0.13,0.0,100,21,SAT-SAT,UP,60000
0,SAT_59944,SAT_66406,BIDIR,399.78,1.333,0.133,0.0,100,22,SAT-SAT,UP,60000
0,SAT_59944,SAT_66326,BIDIR,421.452,1.405,0.14,0.0,100,23,SAT-SAT,UP,60000
0,SAT_59944,SAT_64921,BIDIR,441.376,1.471,0.147,0.0,100,24,SAT-SAT,UP,60000
0,SAT_59944,SAT_63699,BIDIR,544.223,1.814,0.181,0.0,100,30,SAT-SAT,UP,60000
0,SAT_59944,SAT_56547,BIDIR,552.978,1.843,0.184,0.0,100,30,SAT-SAT,UP,60000
0,SAT_59944,SAT_67311,BIDIR,587.343,1.958,0.196,0.0,100,32,SAT-SAT,UP,60000
0,SAT_59944,SAT_49451,BIDIR,597.344,1.991,0.199,0.0,100,33,SAT-SAT,UP,60000
0,SAT_59944,SAT_63188,BIDIR,631.551,2.105,0.211,0.0,100,35,SAT-SAT,UP,60000
0,SAT_59944,SAT_63578,BIDIR,650.123,2.167,0.217,0.0,100,36,SAT-SAT,UP,60000
0,SAT_59944,SAT_56555,BIDIR,668.768,2.229,0.223,0.0,100,37,SAT-SAT,UP,60000
0,SAT_59944,UAV_39,BIDIR,674.484,2.248,0.225,0.0,20,10,SAT-UAV,UP,60000
0,SAT_67334,SAT_54088,BIDIR,151.735,0.506,0.051,0.0,100,10,SAT-SAT,UP,60000
0,SAT_67334,SAT_65756,BIDIR,201.373,0.671,0.067,0.0,100,11,SAT-SAT,UP,60000
0,SAT_67334,SAT_49453,BIDIR,231.571,0.772,0.077,0.0,100,12,SAT-SAT,UP,60000
0,SAT_67334,SAT_55372,BIDIR,242.365,0.808,0.081,0.0,100,13,SAT-SAT,UP,60000
0,SAT_67334,SAT_66405,BIDIR,256.387,0.855,0.085,0.0,100,14,SAT-SAT,UP,60000
0,SAT_67334,SAT_67500,BIDIR,345.821,1.153,0.115,0.0,100,19,SAT-SAT,UP,60000
0,SAT_67334,SAT_59074,BIDIR,351.97,1.173,0.117,0.0,100,19,SAT-SAT,UP,60000
0,SAT_67334,SAT_47739,BIDIR,359.888,1.2,0.12,0.0,100,19,SAT-SAT,UP,60000
0,SAT_67334,SAT_67514,BIDIR,498.067,1.66,0.166,0.0,100,27,SAT-SAT,UP,60000
0,SAT_67334,SAT_63284,BIDIR,517.04,1.723,0.172,0.0,100,28,SAT-SAT,UP,60000
0,SAT_67334,SAT_62528,BIDIR,539.806,1.799,0.18,0.0,100,29,SAT-SAT,UP,60000
0,SAT_47739,SAT_63284,BIDIR,174.098,0.58,0.058,0.0,100,10,SAT-SAT,UP,60000
0,SAT_47739,SAT_67500,BIDIR,180.281,0.601,0.06,0.0,100,10,SAT-SAT,UP,60000
0,SAT_47739,SAT_49451,BIDIR,289.09,0.964,0.096,0.0,100,16,SAT-SAT,UP,60000
0,SAT_47739,SAT_55372,BIDIR,311.146,1.037,0.104,0.0,100,17,SAT-SAT,UP,60000
0,SAT_47739,SAT_49453,BIDIR,360.449,1.201,0.12,0.0,100,20,SAT-SAT,UP,60000
0,SAT_47739,SAT_65756,BIDIR,396.651,1.322,0.132,0.0,100,22,SAT-SAT,UP,60000
0,SAT_47739,SAT_54088,BIDIR,397.662,1.326,0.133,0.0,100,22,SAT-SAT,UP,60000
0,SAT_47739,SAT_66405,BIDIR,519.454,1.732,0.173,0.0,100,28,SAT-SAT,UP,60000
0,SAT_47739,SAT_56544,BIDIR,557.8,1.859,0.186,0.0,100,30,SAT-SAT,UP,60000
